SMILES,target1_pIC50,target2_pIC50,target3_pIC50,target4_pIC50,target5_pIC50,MolWt,LogP,HBA,HBD,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCOc1cc(C2NC(=O)NC(C)=C2C(=O)OCC2CCCCC2)ccc1O,1.09,6.96,5.679,5.29,8.654,388.46,3.54,5,3,12.867125692869742,12.867125692869742,0.00739584962147144,-0.673692628285883,0.6478316366764815,20.357142857142858,388.4640000000002,360.2400000000002,388.19982199599997,152,0,0.33775601910510084,-0.5042543921832379,0.5042543921832379,0.33775601910510084,1.25,2.0,2.7142857142857144,16.534073188963216,9.897677650053762,2.327883261805724,-2.2892701009411405,2.340223834690949,-2.450348994842078,5.94608010625924,-0.1408181848390578,2.680147063902544,1.8165044850215222,739.3018576028245,20.0956473593183,16.416705571609373,16.416705571609373,13.49040230064194,9.903364575942492,9.903364575942492,7.3328218899796624,7.3328218899796624,5.280971010576966,5.280971010576966,3.8209151194352966,3.8209151194352966,-2.6999999999999997,1989012.1802398672,20.04507909672745,8.993330788266334,4.5796224640230205,164.64836227471676,25.213830510453462,0.0,11.49902366656781,0.0,0.0,12.000419800289922,0.0,9.589074368143644,0.0,0.0,25.328831937239638,50.30320932001488,5.697039313055833,24.828709288243065,24.169327670584444,12.000419800289922,0.0,10.633577208012662,5.917906046161393,51.993423343159265,13.213763929025836,35.03269654020693,0.0,11.49902366656781,15.37044016181271,4.794537184071822,11.49902366656781,0.0,30.320711124156468,9.53140013787187,5.917906046161393,57.55687483485626,29.46924504850993,0.0,0.0,0.0,96.89000000000001,18.042260629437884,14.69560176298435,0.0,5.749511833283905,41.714777143293226,12.841643245852019,25.328831937239638,19.056471336613843,6.923737199690624,10.633577208012662,9.473725907600098,11.044893115588671,0.0,24.88613217396948,15.365692238364982,1.4694843894347869,0.27905534075697425,3.7280765615857594,5.768196513485877,4.291803000146809,0.0,0.5238095238095238,28,3,7,1,1,2,2,1,0,1,1,0,5,3,7,1,6,1,0,1,0,1,6.438286678351175,3,3.542300000000003,103.91820000000003,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COc1ccc(Cc2nc(Cn3cnc4ccccc4c3=O)no2)cc1,7.44,7.512,6.003,4.941,8.392,348.36,2.43,7,0,12.515964417891414,12.515964417891414,0.12768110834808,-0.12768110834808,0.5507565016606801,10.961538461538462,348.36200000000014,332.2340000000001,348.12224037199996,130,0,0.26109888366091644,-0.4967682155352718,0.4967682155352718,0.26109888366091644,1.1153846153846154,1.9230769230769231,2.730769230769231,16.470395481858112,10.139119473120516,2.102092457490008,-2.0279028700677197,2.1402333505003885,-2.2117424143456947,5.763793336405256,0.3775539499854369,3.116505269874042,1.5291404805634246,1070.934589653078,17.93251065250177,14.123965238471152,14.123965238471152,12.724677988261847,8.113232092271133,8.113232092271133,5.823967803617521,5.823967803617521,4.067843880234788,4.067843880234788,2.7152770705419655,2.7152770705419655,-3.48,1605835.437397458,16.01369601320742,6.794154869003045,3.1884213685630836,148.4313987163282,9.259957890773396,5.749511833283905,5.824404497999927,5.890723922025908,5.559266895052007,0.0,9.361636831863176,4.9839785209472085,4.9839785209472085,0.0,29.422131530971885,29.828919765543436,0.0,37.305620576961715,9.259957890773396,10.902924932081056,0.0,19.691719946811215,0.0,12.965578028838586,7.109797541277533,82.49064061330411,0.0,5.749511833283905,10.296129848852056,0.0,5.749511833283905,0.0,26.80151748808875,12.965578028838586,0.0,17.27857991172283,64.1758887435026,0.0,10.902924932081056,0.0,83.04,0.0,4.794537184071822,0.0,12.104023300964581,29.038874975032904,11.3129633249809,10.894419722555895,13.176164609739143,42.46456947923127,15.124620299019863,9.259957890773396,11.91503466790736,0.0,21.177973024736502,4.530859336328346,1.5737962222918591,1.7248189103054383,14.88536372167948,2.0198769724576904,0.2110914290468766,1.627852381913113,0.15789473684210525,26,0,7,0,0,0,0,2,2,4,0,0,7,0,7,2,5,0,0,0,0,0,4.1845973361103015,4,2.4272,95.20300000000003,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(=O)C1CCCN1C(=O)c1cccc2c1OCO2,7.598,6.624,4.853,6.425,7.785,262.26,0.51,4,1,12.50412037037037,12.50412037037037,0.10999472474174832,-0.522520786092215,0.8412943873942258,20.63157894736842,262.265,248.15299999999996,262.095356928,100,0,0.25795203627973534,-0.4535669339306663,0.4535669339306663,0.25795203627973534,1.3157894736842106,2.1578947368421053,2.9473684210526314,16.697121144944642,10.11711845934273,2.3492016612720197,-2.22155299973458,2.3628911397833328,-2.4327281232856945,6.001677633182666,-0.1211642275209028,3.052233818145045,1.9243369368615912,520.8398899380028,13.405412915006313,10.295385228049732,10.295385228049732,9.181540550352057,6.171495799141113,6.171495799141113,4.598301841860008,4.598301841860008,3.4690946878131528,3.4690946878131528,2.558963672438344,2.558963672438344,-2.2399999999999998,40844.992954416986,11.828257554748344,4.4554338961373325,1.8875581051702577,109.62419463953215,20.107303115612762,6.041840829147961,11.49902366656781,12.700122035451333,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,6.06636706846161,24.974377382775238,6.544756405912575,5.563451491696996,19.06280027574374,11.814359458703011,0.0,4.899909730850478,5.733667477162185,18.88348407499998,13.337698712012402,23.762552697081826,0.0,11.49902366656781,15.207393384762284,0.0,11.49902366656781,0.0,36.09380873071385,4.794537184071822,0.0,23.199631921620835,18.19910120538483,0.0,0.0,0.0,81.86000000000001,11.949020558499466,9.589074368143644,0.0,12.700122035451333,30.02805318710339,6.4208216229260096,4.899909730850478,18.19910120538483,0.0,0.0,15.207393384762284,10.561724379566641,0.0,25.371536359914337,0.0,5.747629046989166,0.3079048563870008,4.627255133534895,1.401966647770219,0.6486502425044088,0.0,0.38461538461538464,19,2,6,0,2,2,2,1,0,1,1,0,4,1,6,2,2,0,1,1,0,1,2.773685244298329,3,0.5051999999999994,65.81790000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCn1/c(=N/C(=O)c2cc3ccccc3o2)c(C(=O)OCC)cc2c(=O)n3ccccc3nc21,5.852,6.442,4.785,1.193,7.79,484.51,4.11,8,0,13.346029623799424,13.346029623799424,0.013606754430167456,-0.6820712081128748,0.2650825041746834,12.0,484.5120000000003,460.3200000000003,484.17466986799997,182,0,0.34144308653984035,-0.4622922741205753,0.4622922741205753,0.34144308653984035,1.0833333333333333,1.8888888888888888,2.6666666666666665,16.5323510262946,10.162610774975537,2.207314445542905,-2.1439010130421923,2.1941638701738837,-2.3246866829039305,5.978588609121923,0.0523073186875141,3.3271975322661036,1.8370695893306308,1688.664274343982,25.23347556082299,19.9320256509616,19.9320256509616,17.511570350697117,11.811640548287018,11.811640548287018,8.25579060943241,8.25579060943241,5.864217095264351,5.864217095264351,4.123921073802641,4.123921073802641,-4.529999999999999,207040795.5112608,23.223050919033298,9.611929959777354,4.084819679437977,204.83704198741233,13.721113538644751,22.440826074874693,11.247954370332213,0.0,5.559266895052007,11.876485017303356,13.989768974405436,9.77851570501903,4.992404732635669,0.0,37.61002709646307,43.67639416492468,18.12782419199045,11.993106178977714,18.74308825899704,39.52630802941065,0.0,13.951772775000357,4.992404732635669,33.23387405114585,6.606881964512918,87.95935712892062,0.0,0.0,11.046973846509776,0.0,0.0,0.0,32.43513975681663,11.281619359712625,0.0,47.601890923948346,74.9982400415284,0.0,27.649823012107287,0.0,108.17,11.876485017303356,14.383611552215466,0.0,34.36377893605893,29.842952612016283,11.807045837390806,10.467061674723404,48.019515761403106,25.122838405075452,4.992404732635669,14.137992411800603,14.028167668837764,0.0,48.61468014849252,0.9936919714674601,1.0935497080270384,-1.2945290923736092,15.513941810155213,3.1654738668117997,4.218357251915153,0.0,0.2222222222222222,36,0,9,0,0,0,1,1,4,5,0,0,8,0,9,4,6,0,0,0,0,0,6.200509413502533,5,4.113300000000003,133.92999999999998,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
CCOC(=O)CCNc1cc2oc3cc(=[N+](C)C)ccc-3nc2c2ccccc12.[Cl-],6.428,6.702,1.373,1.187,6.622,425.92,0.49,5,1,11.647851837380294,11.647851837380294,0.0,-0.20957613207304449,0.21801677204064845,10.766666666666667,425.91600000000017,401.72400000000016,425.150619308,156,0,0.3070588837322257,-1.0,1.0,0.3070588837322257,1.1333333333333333,1.9,2.6333333333333333,35.45300139396676,10.061153143716071,2.1467215348528237,-2.1307427526544456,2.3345511622709654,-2.9960060874063728,6.0964075190627165,-0.14227469102621923,2.719821391260536,2.5599969741371464e-06,1211.8808605959791,20.38010440969447,17.237259032477386,17.99318797849584,14.062881945713375,9.727367272237327,9.727367272237327,7.0585722175455885,7.0585722175455885,4.843039601298868,4.843039601298868,3.40019094670544,3.40019094670544,-3.119999999999999,4510856.415262294,21.58556548829429,9.133803791065391,4.235083486602647,180.49322761306232,26.8778356560397,25.3059726778191,11.343267560516685,5.3572304483063045,0.0,5.969305287951849,4.794537184071822,9.559504380427024,0.0,0.0,24.26546827384644,12.990104268152233,35.137325246448945,19.094070655900538,26.355584236105194,33.528860850823506,0.0,9.559504380427024,0.0,13.344558822616634,32.5637709397862,53.888166995999185,0.0,11.454175413722904,27.65657807297243,5.687386274683562,0.0,0.0,38.200266144678935,9.53140013787187,0.0,13.344558822616634,52.948087484746225,0.0,33.326344701911,0.0,67.37,0.0,4.794537184071822,0.0,18.376338449131826,25.155480134993745,38.787941283258625,0.0,0.0,74.12554357221771,5.316788604006331,14.137992411800603,13.265427680920869,0.0,16.513936619484646,6.445099136310599,3.245113492300056,0.5232522893552146,16.02493971738092,0.30507136380467914,2.687628825925599,3.9895308745174156,0.2608695652173913,30,1,6,1,1,2,0,2,0,2,0,0,5,1,7,1,5,0,0,0,0,0,6.571943996309089,4,0.48670000000000013,114.99370000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1NC(=O)c1c(C)noc1C,1.149,1.864,1.469,1.545,1.446,468.49,4.58,6,1,13.240238957662331,13.240238957662331,0.24764721453893412,-0.2784255608809174,0.30806379557536906,13.8,468.4890000000003,446.3130000000003,468.15539722408994,174,0,0.2607960662727535,-0.4945505332775593,0.4945505332775593,0.2607960662727535,1.0857142857142856,1.9142857142857144,2.7142857142857144,16.69702283889491,9.923999543421658,2.2990433928128833,-2.1819471832033384,2.454916704213325,-2.3773467853836348,6.1971655203286575,-0.6695674733802702,3.473216160836381,1.5018841215751455,1682.8165433777426,23.84420602483223,19.521090602016628,19.521090602016628,17.046045193307766,11.50137972233579,11.50137972233579,8.983614575278441,8.983614575278441,7.100999287243745,7.100999287243745,5.543281157162444,5.543281157162444,-4.329999999999999,229286295.96579912,20.078305073389096,7.085014701922385,2.703220061968095,199.52339640499136,24.050472402379825,17.07321074385534,24.24062364409346,12.309643023716088,5.907179729351506,0.0,4.794537184071822,0.0,4.567099647791355,0.0,5.156663257125445,49.74276123338629,17.1932700518556,34.649784454203946,28.09532063023667,44.04238779397531,0.0,5.156663257125445,0.0,26.813052428219834,19.21952845138369,59.10975731103802,0.0,17.248535499851716,24.094477113197833,5.687386274683562,17.248535499851716,0.0,24.96658283385431,12.965578028838586,13.847474399381248,27.37561558118872,41.05177385089448,0.0,32.44782178994024,0.0,86.7,0.0,4.794537184071822,0.0,12.700122035451333,28.454525013387368,51.52619927088184,10.949675706161791,20.95727194065878,12.13273413692322,39.43649628592104,18.733683798373495,24.616944742441255,0.0,13.240238957662331,12.288125043017063,4.020363855089547,2.41023765401322,10.286927314567523,2.982402672667373,4.550209068168226,1.6045506923734598,0.2222222222222222,35,1,8,0,2,2,1,3,2,5,0,0,6,1,8,4,3,0,0,0,0,0,4.06443104670413,7,4.584240000000004,129.46420000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1cc(C2CN(C(=O)c3cc(OC[C@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,4.217,6.816,1.598,0.158,6.807,504.58,3.52,7,2,12.882952675271001,12.882952675271001,0.061335238088095156,-0.9761743444101383,0.4120693376663752,16.135135135135137,504.5830000000003,472.32700000000034,504.226036744,194,0,0.27212711392955485,-0.49285874832361515,0.49285874832361515,0.27212711392955485,1.0,1.7567567567567568,2.4594594594594597,16.514738869765267,9.9056294528789,2.3319256109396034,-2.3913862373629384,2.398630511562165,-2.482168274386286,5.92933919050915,0.053162750473354066,3.7583427885656553,1.153110848611292,1186.9628953961596,25.777445635193,20.877148511626256,20.877148511626256,18.033539738551728,12.603543030068366,12.603543030068366,9.646072105139186,9.646072105139186,6.854314057655518,6.854314057655518,4.401379881245728,4.401379881245728,-3.619999999999999,403718566.54114187,25.04732939019988,11.189883989201471,6.033285242996634,215.98334154143214,29.323553381932037,30.761170144906504,11.49902366656781,0.0,5.907179729351506,0.0,9.77851570501903,0.0,0.0,0.0,30.33183534230805,53.64900497248924,31.27062949806123,13.716679505790452,29.218180835153376,5.907179729351506,0.0,9.883888251797686,0.0,37.388303690436025,33.41307428212852,83.17842965770703,0.0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,65.52116344070743,6.606881964512918,0.0,51.85627499218607,60.794147187767564,0.0,0.0,0.0,101.35000000000001,12.71084835226122,9.901064578912528,0.0,24.12589573487428,36.94493027618978,17.044809029555385,24.60193830916209,24.14244140905123,18.19910120538483,29.24944679479365,19.31711625624085,17.067792259919933,0.0,18.7889949264603,18.36806987248994,3.8988377285065194,2.5470897367980783,17.749451430654823,3.1098436790800505,1.1710198343557738,1.632233865067917,0.3793103448275862,37,2,8,1,1,2,1,2,1,3,1,0,7,2,8,2,11,1,1,2,0,0,7.575046219341975,5,3.518200000000002,137.2120999999999,0,2,2,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1OC(=O)c1cc(OC)c(OC)c(OC)c1,7.814,5.791,4.994,4.42,7.073,318.33,2.94,6,0,12.388457577475434,12.388457577475434,0.26889455782312943,-0.5613397581254718,0.6026104857306394,9.91304347826087,318.32500000000005,300.18100000000004,318.110338296,122,0,0.3434385245390933,-0.4928428728890615,0.4928428728890615,0.3434385245390933,0.7391304347826086,1.2608695652173914,1.7391304347826086,16.555812707443764,10.152304931043597,2.188354188929458,-2.1387800801874826,2.382859393499622,-2.0997580330345205,5.926059412157346,0.07285412199839485,2.6010192718282896,2.3555684198963247,651.1828204050574,16.81962647737941,13.413591357920934,13.413591357920934,11.138090212835507,6.793912986047852,6.793912986047852,4.454393806434786,4.454393806434786,3.172159114547197,3.172159114547197,2.060851657546892,2.060851657546892,-2.89,158519.1195215751,16.47999129999836,7.3962771555222195,3.4774058642398322,134.0424561451222,23.684314769000245,0.0,22.99804733313562,5.749511833283905,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,24.26546827384644,0.0,34.00264165680713,28.478851953072066,5.969305287951849,0.0,0.0,0.0,0.0,28.439190165110134,41.96165390246666,0.0,28.747559166419524,23.684314769000245,0.0,28.747559166419524,0.0,34.40849545306198,0.0,0.0,10.357988675768818,36.39820241076966,0.0,0.0,0.0,63.22000000000001,5.969305287951849,4.794537184071822,0.0,5.563451491696996,28.747559166419524,0.0,40.57192430203335,24.26546827384644,0.0,0.0,23.684314769000245,26.220923653233356,0.0,12.388457577475434,0.0,0.26889455782312943,1.3863809891240464,9.945095957166664,0.0,0.0,5.956913931844036,0.23529411764705882,23,0,6,0,0,0,0,2,0,2,0,0,6,0,6,0,6,0,0,0,0,0,5.299590572842731,2,2.9402000000000017,84.05050000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N#Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccc2O)cc1,7.57,6.172,4.817,0.882,6.891,306.24,3.53,3,2,12.629335119892687,12.629335119892687,0.29241827286470157,-4.61391499839146,0.8910350482099043,10.818181818181818,306.243,297.171,306.06161218799997,112,0,0.4159388374748063,-0.5071211003304927,0.5071211003304927,0.4159388374748063,1.1363636363636365,1.7727272727272727,2.3181818181818183,19.41317756161211,10.08464523740783,2.3139395594168266,-2.1061218424776085,2.32003660062183,-2.138714003091244,6.058049868976837,-0.1371525561326394,2.468068580546062,2.2682426286921222,716.114119389747,16.328062645816686,10.978020784818842,10.978020784818842,10.307880315929774,6.027685527004233,6.027685527004233,4.372965129872192,4.372965129872192,2.8403743155989707,2.8403743155989707,1.720764351238931,1.720764351238931,-3.009999999999999,65877.68655193549,15.380190092545025,5.773843252852653,3.3537185501421667,122.97812759484609,10.423315998847038,5.749511833283905,0.0,0.0,5.907179729351506,6.176298517443475,4.794537184071822,0.0,18.433136697762947,0.0,0.0,42.46456947923127,5.687386274683562,22.75957578788326,23.07230972193699,11.594566004035068,5.261891554738487,0.0,0.0,6.176298517443475,5.316788604006331,59.15492395432226,0.0,11.818733146076179,5.316788604006331,18.858631417708022,5.749511833283905,0.0,11.013707124192212,6.176298517443475,11.33111286753076,21.48489165916281,42.46456947923127,0.0,0.0,0.0,73.12,28.959893063472876,23.07230972193699,0.0,0.0,23.38357190330378,6.06636706846161,24.26546827384644,0.0,6.069221312792274,5.316788604006331,5.261891554738487,37.88800535967806,0.0,11.965092041446209,20.567979032880103,-0.8516760426622434,-1.437543829260099,9.732058436309428,-4.61391499839146,0.0,0.0,0.06666666666666667,22,2,4,0,0,0,1,2,0,2,0,0,3,2,7,0,2,0,0,0,0,0,4.036491217883287,2,3.534980000000001,72.21900000000001,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCC(=O)N1CCC2(COCc3cnc(N4CCOCC4)nc32)C1,8.653,6.265,5.243,2.489,7.546,348.4,-0.04,7,0,12.20280227873978,12.20280227873978,0.022182721012086626,-0.2351571948223734,0.7584552615728686,26.12,348.4030000000002,324.21100000000007,348.179755248,136,0,0.24808048370858204,-0.3777738672409719,0.3777738672409719,0.24808048370858204,1.32,2.16,2.96,16.481155177653605,9.804743701475102,2.4591226501871866,-2.352343995950014,2.3909630035791065,-2.4312312480304814,5.776377527718459,-0.13397685960274136,3.076896062389965,1.6106694693534607,618.92552318853,17.27781011412252,14.57026562491039,14.57026562491039,12.216275261389438,8.75333413879545,8.75333413879545,6.914703944518115,6.914703944518115,5.258322689407225,5.258322689407225,3.9138723401795334,3.9138723401795334,-1.77,958268.5096707307,16.685205273040665,6.855369295484216,3.093513526793173,146.61927823692932,24.010408323101103,6.606881964512918,0.0,11.855519010338,0.0,0.0,4.794537184071822,9.967957041894417,0.0,0.0,0.0,6.4208216229260096,45.0491182282379,37.53644632229691,19.005126045471968,11.855519010338,0.0,14.867866772744893,0.0,18.44269405683571,64.61626075382998,17.454223058158533,0.0,0.0,4.899909730850478,5.948339280986494,0.0,0.0,80.4913975250759,31.026998479381668,0.0,17.678201109471466,6.196843571613076,0.0,0.0,0.0,77.02,0.0,4.794537184071822,0.0,17.929052163261204,39.51704066987682,36.71605320228311,0.0,7.109797541277533,11.096753302463554,9.883888251797686,19.194567382347355,16.23470645056436,0.0,25.67941322366106,0.0,1.8410081910850766,0.7768059206005641,0.0,2.7387834624590575,5.59972327190165,1.5462261463949014,0.7058823529411765,25,0,8,0,3,3,1,0,1,1,1,0,7,0,8,4,3,0,2,2,1,1,4.575329756706172,4,-0.040099999999998914,89.47100000000006,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
